18033,VE07 SOC (%) batería directo,VE12 Potencia Fotovoltaica Prevista,VE21 Potencia activa del meter,VE31 Demanda prevista,VE36 Potencia fotovoltaica,VE38 Precio de la energía,Demanda
21/05/18 16:16,95,1.369276,0.342001,1.857414,0.048383,20,0.502001
21/05/18 16:18,95,1.360532,0.36796,1.839314,0.104483,20,0.37896
21/05/18 16:20,95,1.351787,0.517039,1.889521,0,20,0.527039
21/05/18 16:22,95,1.343043,0.500168,1.90537,0.045792,20,0.512168
21/05/18 16:24,95,1.334299,0.611692,1.907731,0.032258,20,0.623692
21/05/18 16:26,95,1.325554,0.688687,1.905277,0,20,0.701687
21/05/18 16:28,95,1.31681,0.295917,1.902805,0.105317,20,0.308917
21/05/18 16:30,95,1.308066,0.473614,1.972548,0,20,0.484614
21/05/18 16:32,95,1.299321,0.627539,2.058609,0.051975,20,0.638539
21/05/18 16:34,95,1.290577,0.439666,1.994939,0,20,0.452666
21/05/18 16:36,95,1.281833,0.199917,1.991308,0.1022,20,0.212917
21/05/18 16:38,95,1.273088,0.733575,2.01546,0,20,0.745575
21/05/18 16:40,95,1.264344,0.456376,2.042775,0.050958,20,0.468376
21/05/18 16:42,95,1.2556,0.803487,2.042834,0.000667,20,0.883487
21/05/18 16:44,95,1.246855,1.178425,2.045179,0.021133,20,1.190425
21/05/18 16:46,95,1.238111,0.215248,2.043735,0.076758,20,0.345248
21/05/18 16:48,95,1.229367,0.106831,2.037279,0.132958,20,0.237831
21/05/18 16:50,95,1.220622,0.104543,1.999534,0.1514,20,0.229543
21/05/18 16:52,95,1.211878,0.105837,1.929227,0.131925,20,0.295837
21/05/18 16:54,95,1.203134,0.113126,1.905213,0.230508,20,0.233126
21/05/18 16:56,95,1.194389,0.109016,1.839876,0.073192,20,0.166016
21/05/18 16:58,95,1.185645,0.09716,1.834842,0.00735,20,0.09616
21/05/18 17:00,95,1.176901,0.101525,1.838708,0.002567,20,0.101525
21/05/18 17:02,95,1.166704,0.094117,1.837222,0,20,0.114117
21/05/18 17:04,95,1.155055,0.105059,1.902409,0.086925,20,0.195059
21/05/18 17:06,95,1.143406,0.10362,0.265402,0.090983,20,0.18962
21/05/18 17:08,95,1.131757,0.104006,0.275134,0.087308,20,0.180006
21/05/18 17:10,95,1.120108,0.104159,0.275373,0.087525,20,0.203159
21/05/18 17:12,95,1.108459,0.108272,0.256473,0.147267,20,0.347272
21/05/18 17:14,95,1.09681,0.122423,0.292096,0.293575,20,0.445423
21/05/18 17:16,95,1.085161,0.104063,0.283365,0.310983,20,0.401063
21/05/18 17:18,95,1.073512,0.104887,0.322252,0.303525,20,0.405887
21/05/18 17:20,95,1.061863,0.103951,0.231719,0.299942,20,0.411951
21/05/18 17:22,95,1.050214,0.107752,0.218532,0.286225,20,0.406752
21/05/18 17:24,95,1.038565,0.109636,0.215782,0.313375,20,0.471636
21/05/18 17:26,95,1.026916,0.112902,0.215442,0.298092,20,0.694902
21/05/18 17:28,95,1.015267,0.108023,0.218267,0.224808,20,0.471023
21/05/18 17:30,95,1.003618,0.103719,0.120299,0.183275,20,0.380719
21/05/18 17:32,95,0.991969,0.107522,0.111442,0.174533,20,0.371522
21/05/18 17:34,95,0.98032,0.104959,0.154261,0.180642,20,0.383959
21/05/18 17:36,95,0.968671,0.108314,0.151586,0.173742,20,0.406314
21/05/18 17:38,95,0.957022,0.107871,0.151748,0.172233,20,0.321871
21/05/18 17:40,95,0.945373,0.109487,0.148669,0.152258,20,0.378487
21/05/18 17:42,95,0.933724,0.112852,0.225562,0.134775,20,0.516852
21/05/18 17:44,95,0.922075,0.109812,0.147456,0.121725,20,0.301812
21/05/18 17:46,95,0.910426,0.117495,0.145319,0.11945,20,0.310495
21/05/18 17:48,95,0.898777,0.114926,0.160593,0.1168,20,0.327926
21/05/18 17:50,95,0.887128,0.115119,0.139806,0.107967,20,0.323119
21/05/18 17:52,95,0.875479,0.107418,0.167856,0.109183,20,0.290418
21/05/18 17:54,95,0.86383,0.104378,0.204198,0.091483,20,0.170378
21/05/18 17:56,95,0.852181,0.103628,0.16809,0.049275,20,0.160628
21/05/18 17:58,95,0.840532,0.103304,0.170061,0.0414,20,0.156304
21/05/18 18:00,95,0.828883,0.102722,0.167583,0.036275,20,0.152722
21/05/18 18:02,95,0.814891,0.103201,0.167043,0.028333,20,0.155201
21/05/18 18:04,95,0.798557,0.103354,0.115407,0.02085,20,0.156354
21/05/18 18:06,95,0.782222,0.113661,0.106801,0.009792,20,0.113661
21/05/18 18:08,95,0.765888,0.127017,0.101137,0.015225,20,0.325017
21/05/18 18:10,95,0.749554,0.104855,0.087019,0.058683,20,0.270855
21/05/18 18:12,94,0.733219,0.114913,0.086478,0.041592,20,0.285913
21/05/18 18:14,94,0.716885,0.110517,0.087265,0.025425,20,0.297517
21/05/18 18:16,94,0.700551,0.108547,0.086201,0.031958,20,0.316547
21/05/18 18:18,94,0.684216,0.108559,0.086719,0.029492,20,0.317559
21/05/18 18:20,94,0.667882,0.22449,0.086428,0.050567,20,0.22749
21/05/18 18:22,94,0.651548,0.256385,0.085816,0.05335,20,0.465385
21/05/18 18:24,94,0.635213,0.111225,0.086456,0.020708,20,0.217225
21/05/18 18:26,94,0.618879,0.110158,0.087526,0.006308,20,0.304158
21/05/18 18:28,94,0.602545,0.110627,0.085852,0.003992,20,0.273627
21/05/18 18:30,94,0.58621,0.111555,0.085547,0.000883,20,0.272555
21/05/18 18:32,94,0.569876,0.110889,0.243537,0,20,0.269889
21/05/18 18:34,94,0.553542,0.108591,0.311859,0,20,0.262591
21/05/18 18:36,94,0.537207,0.110329,0.314168,0,20,0.271329
21/05/18 18:38,94,0.520873,0.110644,0.315516,0,20,0.245644
21/05/18 18:40,94,0.504539,0.1122,0.314093,0,20,0.2922
21/05/18 18:42,94,0.488205,0.111075,0.313266,0,20,0.313075
21/05/18 18:44,94,0.47187,0.11071,0.31416,0,20,0.28971
21/05/18 18:46,93,0.455536,0.108867,0.312023,0,20,0.282867
21/05/18 18:48,93,0.439202,0.110375,0.222691,0,20,0.271375
21/05/18 18:50,93,0.422867,0.115185,0.217461,0,20,0.311185
21/05/18 18:52,93,0.406533,0.114448,0.204912,0,20,0.318448
21/05/18 18:54,93,0.390199,0.109049,0.202786,0,20,0.340049
21/05/18 18:56,93,0.373864,0.107897,0.207199,0,20,0.360897
21/05/18 18:58,93,0.35753,0.107377,0.20121,0,20,0.354377
21/05/18 19:00,93,0.341196,0.107775,0.201436,0,20,0.360775
21/05/18 19:02,93,0.32546,0.107572,0.203919,0,20,0.341572
21/05/18 19:04,92,0.310322,0.120911,0.204852,0,20,0.410911
21/05/18 19:06,92,0.295184,0.108765,0.307502,0,20,0.295765
21/05/18 19:08,92,0.280047,0.163916,0.187343,0,20,0.173916
21/05/18 19:10,92,0.264909,0.210001,0.213874,0,20,0.216001
21/05/18 19:12,92,0.249771,0.113142,0.248046,0,20,0.202142
21/05/18 19:14,92,0.234634,0.109399,0.280136,0,20,0.215399
21/05/18 19:16,92,0.219496,0.110218,0.244888,0,20,0.201218
21/05/18 19:18,92,0.204358,0.110437,0.272487,0,20,0.219437
21/05/18 19:20,92,0.189221,0.109211,0.298582,0,20,0.121211
21/05/18 19:22,92,0.174083,0.112286,0.313114,0,20,0.130286
21/05/18 19:24,92,0.158945,0.114219,0.317202,0,20,0.114219
21/05/18 19:26,92,0.143808,0.115557,0.317209,0,20,0.154557
21/05/18 19:28,92,0.12867,0.111585,0.314968,0,20,0.131585
21/05/18 19:30,92,0.113532,0.123931,0.386168,0,20,0.123931
21/05/18 19:32,92,0.098395,0.130968,0.420433,0,20,0.130968
21/05/18 19:34,92,0.083257,0.131598,0.37236,0,20,0.131598
21/05/18 19:36,92,0.068119,0.132679,0.370703,0,20,0.132679
21/05/18 19:38,92,0.052982,0.118674,0.37205,0,20,0.276674
21/05/18 19:40,92,0.037844,0.106732,0.38119,0,20,0.286732
21/05/18 19:42,92,0.022706,0.108121,0.38883,0,20,0.244121
21/05/18 19:44,91,0.007569,0.10648,0.398443,0,20,0.27048
21/05/18 19:46,91,0,0.109634,0.34321,0,20,0.260634
21/05/18 19:48,91,0,0.109389,0.351761,0,20,0.287389
21/05/18 19:50,91,0,0.10907,0.3506,0,20,0.27107
21/05/18 19:52,91,0,0.109399,0.335302,0,20,0.263399
21/05/18 19:54,91,0,0.105,0.336232,0,20,0.209
21/05/18 19:56,91,0,0.103541,0.335418,0,20,0.191541
21/05/18 19:58,91,0,0.112041,0.365068,0,20,0.315041
21/05/18 20:00,91,0,0.111326,0.357795,0,20,0.500326
21/05/18 20:02,90,0,0.109534,0.35195,0,20,0.277534
21/05/18 20:04,90,0,0.107976,0.407011,0,20,0.266976
21/05/18 20:06,90,0,0.109085,0.435263,0,20,0.258085
21/05/18 20:08,90,0,0.111173,0.449372,0,20,0.286173
21/05/18 20:10,90,0,0.108443,0.434843,0,20,0.280443
21/05/18 20:12,90,0,0.11108,0.435718,0,20,0.43708
21/05/18 20:14,90,0,0.104366,0.420053,0,20,0.421366
21/05/18 20:16,89,0,0.183702,0.435288,0,20,0.186702
21/05/18 20:18,89,0,0.352659,0.394772,0,20,0.360659
21/05/18 20:20,89,0,0.166475,0.384356,0,20,0.419475
21/05/18 20:22,89,0,0.203024,0.409976,0,20,0.474024
21/05/18 20:24,89,0,0.10544,0.535932,0,20,0.42444
21/05/18 20:26,89,0,0.106748,0.572458,0,20,0.428748
21/05/18 20:28,89,0,0.104875,0.572987,0,20,0.445875
21/05/18 20:30,88,0,0.107002,0.650043,0,20,0.442002
21/05/18 20:32,88,0,0.105596,0.620577,0,20,0.429596
21/05/18 20:34,88,0,0.10736,0.583754,0,20,0.42636
21/05/18 20:36,88,0,0.107823,0.586984,0,20,0.381823
21/05/18 20:38,88,0,0.10614,0.587635,0,20,0.37514
21/05/18 20:40,87,0,0.106163,0.551387,0,20,0.371163
21/05/18 20:42,87,0,0.106758,0.518795,0,20,0.385758
21/05/18 20:44,87,0,0.106854,0.504475,0,20,0.360854
21/05/18 20:46,87,0,0.108272,0.409004,0,20,0.381272
21/05/18 20:48,87,0,0.105601,0.406408,0,20,0.391601
21/05/18 20:50,87,0,0.106637,0.38114,0,20,0.365637
21/05/18 20:52,86,0,0.106693,0.391203,0,20,0.314693
21/05/18 20:54,86,0,0.110367,0.397552,0,20,0.459367
21/05/18 20:56,86,0,0.116813,0.34948,0,20,0.476813
21/05/18 20:58,86,0,0.108585,0.296872,0,20,0.472585
21/05/18 21:00,86,0,0.108454,0.27302,0,20,0.444454
21/05/18 21:02,85,0,0.110517,0.272713,0,20,0.441517
21/05/18 21:04,85,0,0.108183,0.219277,0,20,0.445183
21/05/18 21:06,85,0,0.110465,0.23228,0,20,0.555465
21/05/18 21:08,85,0,0.110207,0.243099,0,20,0.691207
21/05/18 21:10,84,0,0.106482,0.243081,0,20,0.682482
21/05/18 21:12,84,0,0.106743,0.266201,0,20,0.671743
21/05/18 21:14,84,0,0.104574,0.262359,0,20,0.229574
21/05/18 21:16,84,0,0.1058,0.260067,0,20,0.2268
21/05/18 21:18,84,0,0.105432,0.26049,0,20,0.218432
21/05/18 21:20,84,0,0.106893,0.246218,0,20,0.230893
21/05/18 21:22,83,0,0.111732,0.304358,0,20,0.329732
21/05/18 21:24,83,0,0.107972,0.302425,0,20,0.289972
21/05/18 21:26,83,0,0.106964,0.309294,0,20,0.299964
21/05/18 21:28,83,0,0.107514,0.341448,0,20,0.352514
21/05/18 21:30,83,0,0.108994,0.340719,0,20,0.358994
21/05/18 21:32,83,0,0.109025,0.337689,0,20,0.381025
21/05/18 21:34,83,0,0.110106,0.394174,0,20,0.372106
21/05/18 21:36,82,0,0.107971,0.393444,0,20,0.354971
21/05/18 21:38,82,0,0.108549,0.320892,0,20,0.340549
21/05/18 21:40,82,0,0.107511,0.28633,0,20,0.358511
21/05/18 21:42,82,0,0.106756,0.291187,0,20,0.339756
21/05/18 21:44,82,0,0.107699,0.189314,0,20,0.375699
21/05/18 21:46,82,0,0.105083,0.189045,0,20,0.330083
21/05/18 21:48,81,0,0.106857,0.131511,0,20,0.353857
21/05/18 21:50,81,0,0.106194,0.114546,0,20,0.353194
21/05/18 21:52,81,0,0.116512,0.104989,0,20,0.382512
21/05/18 21:54,81,0,0.107187,0.104979,0,20,0.368187
21/05/18 21:56,81,0,0.106958,0.091093,0,20,0.325958
21/05/18 21:58,81,0,0.104273,0.091421,0,20,0.194273
21/05/18 22:00,81,0,0.104438,0.09159,0,20,0.174438
21/05/18 22:02,81,0,0.107716,0.091446,0,20,0.176716
21/05/18 22:04,80,0,0.105945,0.091748,0,20,0.173945
21/05/18 22:06,80,0,0.105965,0.091672,0,20,0.156965
21/05/18 22:08,80,0,0.10029,0.091721,0,20,0.09829
21/05/18 22:10,80,0,0.095088,0.091509,0,20,0.095088
21/05/18 22:12,80,0,0.096358,0.091433,0,20,0.096358
21/05/18 22:14,80,0,0.096176,0.09166,0,20,0.096176
21/05/18 22:16,80,0,0.096171,0.090961,0,20,0.096171
21/05/18 22:18,80,0,0.096496,0.141714,0,20,0.096496
21/05/18 22:20,80,0,0.096595,0.212335,0,20,0.096595
21/05/18 22:22,80,0,0.102988,0.216533,0,20,0.158988
21/05/18 22:24,80,0,0.105681,0.218869,0,20,0.161681
21/05/18 22:26,80,0,0.104976,0.214176,0,20,0.150976
21/05/18 22:28,80,0,0.103923,0.214935,0,20,0.164923
21/05/18 22:30,80,0,0.103718,0.214193,0,20,0.154718
21/05/18 22:32,80,0,0.104834,0.210097,0,20,0.159834
21/05/18 22:34,80,0,0.103261,0.211905,0,20,0.162261
21/05/18 22:36,80,0,0.105468,0.169226,0,20,0.165468
21/05/18 22:38,80,0,0.103854,0.169372,0,20,0.148854
21/05/18 22:40,80,0,0.104647,0.16736,0,20,0.149647
21/05/18 22:42,80,0,0.106348,0.166811,0,20,0.162348
21/05/18 22:44,80,0,0.105305,0.169232,0,20,0.136305
21/05/18 22:46,80,0,0.115328,0.1696,0,20,0.352328
21/05/18 22:48,80,0,0.109236,0.116711,0,20,0.236236
21/05/18 22:50,79,0,0.107451,0.112963,0,20,0.219451
21/05/18 22:52,79,0,0.105602,0.097874,0,20,0.173602
21/05/18 22:54,79,0,0.106009,0.092714,0,20,0.180009
21/05/18 22:56,79,0,0.105837,0.092958,0,20,0.172837
21/05/18 22:58,79,0,0.105538,0.092996,0,20,0.167538
21/05/18 23:00,79,0,0.105832,0,0,0,0.179832
21/05/18 23:02,80,0,1.630392,0.123603,0,10,0.125392
21/05/18 23:04,81,0,1.668917,0.123739,0,10,0.169917
21/05/18 23:06,81,0,1.634419,0.123927,0,10,0.130419
21/05/18 23:08,82,0,1.634754,0.124739,0,10,0.134754
21/05/18 23:10,83,0,1.634584,0.123584,0,10,0.141584
21/05/18 23:12,83,0,1.634836,0.123433,0,10,0.123836
21/05/18 23:14,84,0,1.634993,0.124512,0,10,0.126993
21/05/18 23:16,85,0,1.635404,0.143008,0,10,0.126404
21/05/18 23:18,85,0,1.635231,0.247082,0,10,0.139231
21/05/18 23:20,86,0,1.635214,0.250014,0,10,0.133214
21/05/18 23:22,87,0,1.649667,0.256636,0,10,0.153667
21/05/18 23:24,87,0,1.705451,0.255069,0,10,0.211451
21/05/18 23:26,88,0,1.704462,0.254156,0,10,0.197462
21/05/18 23:28,89,0,1.703888,0.252116,0,10,0.207888
21/05/18 23:30,89,0,1.704118,0.251219,0,10,0.206118
21/05/18 23:32,90,0,1.703512,0.250573,0,10,0.202512
21/05/18 23:34,91,0,1.703312,0.208105,0,10,0.202312
21/05/18 23:36,91,0,1.703294,0.208085,0,10,0.199294
21/05/18 23:38,92,0,0.515413,0.208115,0,10,0.515413
21/05/18 23:40,92,0,0.165618,0.207342,0,10,0.165618
21/05/18 23:42,92,0,0.215432,0.207544,0,10,0.215432
21/05/18 23:44,92,0,0.249128,0.207051,0,10,0.249128
21/05/18 23:46,92,0,0.246395,0.206753,0,10,0.246395
21/05/18 23:48,92,0,0.244926,0.151791,0,10,0.244926
21/05/18 23:50,92,0,0.243499,0.127758,0,10,0.243499
21/05/18 23:52,92,0,0.221824,0.123183,0,10,0.221824
21/05/18 23:54,92,0,0.174103,0.123391,0,10,0.174103
21/05/18 23:56,92,0,0.173598,0.123361,0,10,0.173598
21/05/18 23:58,92,0,0.168099,0.123531,0,10,0.168099
22/05/18 0:00,92,0,0.098218,0.124324,0,10,0.098218
22/05/18 0:02,92,0,0.09794,0.09376,0,10,0.09794
22/05/18 0:04,92,0,0.097773,0.093172,0,10,0.097773
22/05/18 0:06,92,0,0.098279,0.093289,0,10,0.098279
22/05/18 0:08,92,0,0.097973,0.093331,0,10,0.097973
22/05/18 0:10,92,0,0.097993,0.093373,0,10,0.097993
22/05/18 0:12,92,0,0.097804,0.093271,0,10,0.097804
22/05/18 0:14,92,0,0.098017,0.160727,0,10,0.098017
22/05/18 0:16,92,0,0.09801,0.158245,0,10,0.09801
22/05/18 0:18,92,0,0.098172,0.209646,0,10,0.098172
22/05/18 0:20,92,0,0.097746,0.218965,0,10,0.097746
22/05/18 0:22,92,0,0.114593,0.221963,0,10,0.114593
22/05/18 0:24,92,0,0.167177,0.221277,0,10,0.167177
22/05/18 0:26,92,0,0.166682,0.221281,0,10,0.166682
22/05/18 0:28,92,0,0.166731,0.22074,0,10,0.166731
22/05/18 0:30,92,0,0.166323,0.177491,0,10,0.166323
22/05/18 0:32,92,0,0.165838,0.177426,0,10,0.165838
22/05/18 0:34,92,0,0.165908,0.174317,0,10,0.165908
22/05/18 0:36,92,0,0.18824,0.174735,0,10,0.18824
22/05/18 0:38,92,0,0.250029,0.174339,0,10,0.250029
22/05/18 0:40,92,0,0.247176,0.174434,0,10,0.247176
22/05/18 0:42,92,0,0.245571,0.17413,0,10,0.245571
22/05/18 0:44,92,0,0.244793,0.171643,0,10,0.244793
22/05/18 0:46,92,0,0.243417,0.174081,0,10,0.243417
22/05/18 0:48,92,0,0.241895,0.106832,0,10,0.241895
22/05/18 0:50,92,0,0.240925,0.096437,0,10,0.240925
22/05/18 0:52,92,0,0.214739,0.093423,0,10,0.214739
22/05/18 0:54,92,0,0.122971,0.093549,0,10,0.122971
22/05/18 0:56,92,0,0.098687,0.093237,0,10,0.098687
22/05/18 0:58,92,0,0.098366,0.093682,0,10,0.098366
22/05/18 1:00,92,0,0.09862,0.093762,0,10,0.09862
22/05/18 1:02,92,0,0.098541,0.09423,0,10,0.098541
22/05/18 1:04,92,0,0.098567,0.094071,0,10,0.098567
22/05/18 1:06,92,0,0.099049,0.094109,0,10,0.099049
22/05/18 1:08,92,0,0.098962,0.154208,0,10,0.098962
22/05/18 1:10,92,0,0.098973,0.161041,0,10,0.098973
22/05/18 1:12,92,0,0.098528,0.159282,0,10,0.098528
22/05/18 1:14,92,0,0.098502,0.157849,0,10,0.098502
22/05/18 1:16,92,0,0.098638,0.156147,0,10,0.098638
22/05/18 1:18,92,0,0.098769,0.207846,0,10,0.098769
22/05/18 1:20,92,0,0.099048,0.216818,0,10,0.099048
22/05/18 1:22,92,0,0.122503,0.218393,0,10,0.122503
22/05/18 1:24,92,0,0.167969,0.171706,0,10,0.167969
22/05/18 1:26,92,0,0.167373,0.159065,0,10,0.167373
22/05/18 1:28,92,0,0.166441,0.17589,0,10,0.166441
22/05/18 1:30,92,0,0.165881,0.168114,0,10,0.165881
22/05/18 1:32,92,0,0.239144,0.139647,0,10,0.239144
22/05/18 1:34,92,0,0.247962,0.121151,0,10,0.247962
22/05/18 1:36,92,0,0.24644,0.120799,0,10,0.24644
22/05/18 1:38,92,0,0.245632,0.121686,0,10,0.245632
22/05/18 1:40,92,0,0.244214,0.120454,0,10,0.244214
22/05/18 1:42,92,0,0.242672,0.120666,0,10,0.242672
22/05/18 1:44,92,0,0.241876,0.105596,0,10,0.241876
22/05/18 1:46,92,0,0.240675,0.104491,0,10,0.240675
22/05/18 1:48,92,0,0.209189,0.10556,0,10,0.209189
22/05/18 1:50,92,0,0.164209,0.093741,0,10,0.164209
22/05/18 1:52,92,0,0.134464,0.094199,0,10,0.134464
22/05/18 1:54,92,0,0.098991,0.093938,0,10,0.098991
22/05/18 1:56,92,0,0.099199,0.094237,0,10,0.099199
22/05/18 1:58,92,0,0.098938,0.094188,0,10,0.098938
22/05/18 2:00,92,0,0.099011,0.094522,0,10,0.099011
22/05/18 2:02,92,0,0.099116,0.160201,0,10,0.099116
22/05/18 2:04,92,0,0.099366,0.210495,0,10,0.099366
22/05/18 2:06,92,0,0.099562,0.205149,0,10,0.099562
22/05/18 2:08,92,0,0.106664,0.214904,0,10,0.106664
22/05/18 2:10,92,0,0.108154,0.212908,0,10,0.108154
22/05/18 2:12,92,0,0.107742,0.21347,0,10,0.107742
22/05/18 2:14,92,0,0.108053,0.217032,0,10,0.108053
22/05/18 2:16,92,0,0.108117,0.207422,0,10,0.108117
22/05/18 2:18,92,0,0.108153,0.178116,0,10,0.108153
22/05/18 2:20,92,0,0.107867,0.161235,0,10,0.107867
22/05/18 2:22,92,0,0.139074,0.160785,0,10,0.139074
22/05/18 2:24,92,0,0.176277,0.168111,0,10,0.176277
22/05/18 2:26,92,0,0.247197,0.183909,0,10,0.247197
22/05/18 2:28,92,0,0.257958,0.183407,0,10,0.257958
22/05/18 2:30,92,0,0.255081,0.183774,0,10,0.255081
22/05/18 2:32,92,0,0.253123,0.141506,0,10,0.253123
22/05/18 2:34,92,0,0.252152,0.130076,0,10,0.252152
22/05/18 2:36,92,0,0.251155,0.129237,0,10,0.251155
22/05/18 2:38,92,0,0.394569,0.12835,0,10,0.394569
22/05/18 2:40,92,0,0.248811,0.127572,0,10,0.248811
22/05/18 2:42,92,0,0.221325,0.11304,0,10,0.221325
22/05/18 2:44,92,0,0.173146,0.111559,0,10,0.173146
22/05/18 2:46,92,0,0.173498,0.113213,0,10,0.173498
22/05/18 2:48,92,0,0.173249,0.100389,0,10,0.173249
22/05/18 2:50,92,0,0.173141,0.100221,0,10,0.173141
22/05/18 2:52,92,0,0.139403,0.10164,0,10,0.139403
22/05/18 2:54,92,0,0.108007,0.085387,0,10,0.108007
22/05/18 2:56,92,0,0.107831,0.101598,0,10,0.107831
22/05/18 2:58,92,0,0.107952,0.101838,0,10,0.107952
22/05/18 3:00,92,0,0.107924,0.170807,0,10,0.107924
22/05/18 3:02,92,0,0.10801,0.203715,0,10,0.10801
22/05/18 3:04,92,0,0.107933,0.215449,0,10,0.107933
22/05/18 3:06,92,0,0.107713,0.216284,0,10,0.107713
22/05/18 3:08,92,0,0.105777,0.212025,0,10,0.105777
22/05/18 3:10,92,0,0.165653,0.202697,0,10,0.165653
22/05/18 3:12,92,0,0.098495,0.200454,0,10,0.098495
22/05/18 3:14,92,0,0.098402,0.202687,0,10,0.098402
22/05/18 3:16,92,0,0.098761,0.145422,0,10,0.098761
22/05/18 3:18,92,0,0.098623,0.14513,0,10,0.098623
22/05/18 3:20,92,0,0.099191,0.153416,0,10,0.099191
22/05/18 3:22,92,0,0.183184,0.167177,0,10,0.183184
22/05/18 3:24,92,0,0.251844,0.175966,0,10,0.251844
22/05/18 3:26,92,0,0.316993,0.170304,0,10,0.316993
22/05/18 3:28,92,0,0.246367,0.170325,0,10,0.246367
22/05/18 3:30,92,0,0.245223,0.169301,0,10,0.245223
22/05/18 3:32,92,0,0.243845,0.120436,0,10,0.243845
22/05/18 3:34,92,0,0.242282,0.120783,0,10,0.242282
22/05/18 3:36,92,0,0.240893,0.118418,0,10,0.240893
22/05/18 3:38,92,0,0.240527,0.114808,0,10,0.240527
22/05/18 3:40,92,0,0.194399,0.090439,0,10,0.194399
22/05/18 3:42,92,0,0.233901,0.105308,0,10,0.233901
22/05/18 3:44,92,0,0.165137,0.102152,0,10,0.165137
22/05/18 3:46,92,0,0.164873,0.10566,0,10,0.164873
22/05/18 3:48,92,0,0.164072,0.089292,0,10,0.164072
22/05/18 3:50,92,0,0.164536,0.093035,0,10,0.164536
22/05/18 3:52,92,0,0.125739,0.091345,0,10,0.125739
22/05/18 3:54,92,0,0.099118,0.094295,0,10,0.099118
22/05/18 3:56,92,0,0.09929,0.15264,0,10,0.09929
22/05/18 3:58,92,0,0.155756,0.157803,0,10,0.155756
22/05/18 4:00,92,0,0.098983,0.15717,0,10,0.098983
22/05/18 4:02,92,0,0.098412,0.20411,0,10,0.098412
22/05/18 4:04,92,0,0.098589,0.206418,0,10,0.098589
22/05/18 4:06,92,0,0.098643,0.20671,0,10,0.098643
22/05/18 4:08,92,0,0.098978,0.208569,0,10,0.098978
22/05/18 4:10,92,0,0.167767,0.206122,0,10,0.167767
22/05/18 4:12,92,0,0.098567,0.140699,0,10,0.098567
22/05/18 4:14,92,0,0.098808,0.14774,0,10,0.098808
22/05/18 4:16,92,0,0.098636,0.147134,0,10,0.098636
22/05/18 4:18,92,0,0.111723,0.141801,0,10,0.111723
22/05/18 4:20,92,0,0.193714,0.174492,0,10,0.193714
22/05/18 4:22,92,0,0.221571,0.173598,0,10,0.221571
22/05/18 4:24,92,0,0.246738,0.168931,0,10,0.246738
22/05/18 4:26,92,0,0.315057,0.173214,0,10,0.315057
22/05/18 4:28,92,0,0.243518,0.172754,0,10,0.243518
22/05/18 4:30,92,0,0.241795,0.163833,0,10,0.241795
22/05/18 4:32,92,0,0.240751,0.113356,0,10,0.240751
22/05/18 4:34,92,0,0.239705,0.120051,0,10,0.239705
22/05/18 4:36,92,0,0.204714,0.105601,0,10,0.204714
22/05/18 4:38,92,0,0.164105,0.097909,0,10,0.164105
22/05/18 4:40,92,0,0.164498,0.105592,0,10,0.164498
22/05/18 4:42,92,0,0.232431,0.105279,0,10,0.232431
22/05/18 4:44,92,0,0.165021,0.102158,0,10,0.165021
22/05/18 4:46,92,0,0.16499,0.104953,0,10,0.16499
22/05/18 4:48,92,0,0.164148,0.09933,0,10,0.164148
22/05/18 4:50,92,0,0.164247,0.092524,0,10,0.164247
22/05/18 4:52,92,0,0.118163,0.12057,0,10,0.118163
22/05/18 4:54,92,0,0.098897,0.157437,0,10,0.098897
22/05/18 4:56,92,0,0.098954,0.158116,0,10,0.098954
22/05/18 4:58,92,0,0.168673,0.14884,0,10,0.168673
22/05/18 5:00,92,0,0.099016,0.151984,0,10,0.099016
22/05/18 5:02,92,0,0.099419,0.20871,0,10,0.099419
22/05/18 5:04,92,0,0.099204,0.209571,0,10,0.099204
22/05/18 5:06,92,0,0.099646,0.205693,0,10,0.099646
22/05/18 5:08,92,0,0.099346,0.206051,0,10,0.099346
22/05/18 5:10,92,0,0.09921,0.14559,0,10,0.09921
22/05/18 5:12,92,0,0.098654,0.149473,0,10,0.098654
22/05/18 5:14,92,0,0.19032,0.163155,0,10,0.19032
22/05/18 5:16,92,0,0.182177,0.16062,0,10,0.182177
22/05/18 5:18,92,0,0.17914,0.161367,0,10,0.17914
22/05/18 5:20,92,0,0.175676,0.168571,0,10,0.175676
22/05/18 5:22,92,0,0.214433,0.158897,0,10,0.214433
22/05/18 5:24,92,0,0.23813,0.17501,0,10,0.23813
22/05/18 5:26,92,0,0.315907,0.297308,0,10,0.315907
22/05/18 5:28,92,0,0.435989,0.299441,0,10,0.435989
22/05/18 5:30,92,0,0.423943,0.295329,0,10,0.423943
22/05/18 5:32,92,0,0.330402,0.228091,0,10,0.297402
22/05/18 5:34,92,0,0.298936,0.226489,0,10,0.427936
22/05/18 5:36,92,0,0.299436,0.227583,0,10,0.426436
22/05/18 5:38,92,0,0.381998,0.226547,0,10,0.473998
22/05/18 5:40,92,0,0.221633,0.228038,0,10,0.396633
22/05/18 5:42,92,0,0.373009,0.230244,0,10,0.560009
22/05/18 5:44,92,0,0.24929,0.227026,0,10,0.39029
22/05/18 5:46,92,0,0.286378,0.22605,0,10,0.459378
